"SPA_ID
",Box_number,Computer_file,Shelf_location,Description,Name_of_subjects,Date,Date_qualifier,Document_type,Format,Originals,Number_of_duplicates,Duplicate_location,,Print_copy,Previous_holding_library,Goldsmiths_ID,Notes
SPA_15956,,Contemporary to SP > photo_album > 1928 > 192809.jpg,,"Serge Prokofiev, aged 37, wearing a cloth cap and dark jacket, sitting outdoors at a wooden table with [?] and [?]. On the table are a bottle and glasses and other objects. [?] is holding a newspaper. In the background are mountains.",Sergei Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192809,
SPA_15957,,Contemporary to SP > photo_album > 1928 > 192810.jpg,,"Lina Prokofiev, aged 31, wearing a dark hat and coat, sitting outdoors at a wooden table with [?] and [?]. On the table are a bottle and glasses. In the background are mountains.",Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192810,
SPA_15958,,Contemporary to SP > photo_album > 1928 > 192811.jpg,,"Serge Prokofiev, aged 37, wearing a dark jacket, sitting outdoors between [?] and [?]. In the background are mountains.",Sergei Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192811,
SPA_15959,,Contemporary to SP > photo_album > 1928 > 192812.jpg,,"Serge Prokofiev, aged 37, wearing walking clothes, standing outdoors on a railed terrace with Serge Koussevitsky, Igor Stravinsky and [?]. In the background are mountains.",Sergei Sergeevich Prokofiev; Serge Koussevitsky; Igor Fyodorovich Stravinsky,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192812,
SPA_15960,,Contemporary to SP > photo_album > 1928 > 192813s.jpg,,"Serge Prokofiev, aged 37 [38?], wearing a dark jacket and white cap, standing on a grassy hillside with [?], [?], Serge Koussevitsky, [?] and [?]. In the background are mountains.",Sergei Sergeevich Prokofiev; Serge Koussevitsky,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192813s,The date could also be 1929-xx-xx.
SPA_15961,,Contemporary to SP > photo_album > 1928 > 192814s.jpg,,"Serge Prokofiev, aged 37 [38?], wearing walking clothes, sitting on a low stone wall with [?], [?], Serge Koussevitsky, [?] and [?]. In the background are mountains.",Sergei Sergeevich Prokofiev; Serge Koussevitsky,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192814s,The date could also be 1929-xx-xx.
SPA_15962,,Contemporary to SP > photo_album > 1928 > 192815s.jpg,,"Serge Prokofiev, aged 37 [38?], wearing a dark jacket and white trousers, sitting outdoors at a round table on which are tea things, with Lina Prokofiev, [?], [?], [?], [?] and [?]. In the foreground is a small black and white dog. In the background are mountains.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192815s,The date could also be 1929-xx-xx.
SPA_15963,,Contemporary to SP > photo_album > 1928 > 192816s.jpg,,"Serge Prokofiev, aged 37 [38?], wearing a dark jacket and white trousers, sitting outdoors at a round table on which are tea things, with Lina Prokofiev, [?], [?], [?], [?], [?] and [?]. In the foreground is a small black and white dog. In the background are mountains.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192816s,The date could also be 1929-xx-xx.
SPA_15964,,Contemporary to SP > photo_album > 1928 > 192817s.jpg,,"Serge Koussevitsky, wearing walking clothes, standing outdoors in front of a wooden building.",Serge Koussevitsky,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192817s,The date could also be 1929-xx-xx.
SPA_15965,,Contemporary to SP > photo_album > 1928 > 192818s.jpg,,"Lina Prokofiev, aged 31 [32?] standing outdoors on a terrace with Sviatoslav Prokofiev, and Serge and Natalia Koussevitsky.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Serge Koussevitsky; Natalia Koussevitsky,1928-xx-xx,questionable,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192818s.tiff,,,Goldsmiths College London,192818s,The date could also be 1929-xx-xx.
SPA_15966,,Contemporary to SP > photo_album > 1928 > 192819s.jpg,,"Lina Prokofiev, aged 31 [32?], wearing a light hat and coat, standing outdoors arm-in-arm with Serge Lifar, with them is Georges Rouault. Monte-Carlo.",Lina Prokofiev; Serge Lifar; Georges Rouault,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192819s,The date could also be 1929-xx-xx.
SPA_15967,,Contemporary to SP > photo_album > 1928 > 192820s.jpg,,"Lina Prokofiev aged 31 [32?], wearing a light jumper and skirt, standing with one foot on the running board of Serge Prokofiev's 'Ballot' car. With her are Vladimir Sofronitsky, Vladimir Dukelsky and an unidentified woman.",Lina Prokofiev; Vladimir Sofronitsky; Vladimir Dukelsky,1928-xx-xx,questionable,Photograph,digital,0,0,,,,Goldsmiths College London,192820s,
SPA_15968,,Contemporary to SP > photo_album > 1928 > 192821s.jpg,,"[?] wearing a fur coat, standing on the front of a car on a snowy forest road.",Unknown,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192821s,
SPA_15969,,Contemporary to SP > photo_album > 1928 > 192822s.jpg,,"Serge Prokofiev, aged 37, with Lina Prokofiev and [?] standing between two cars on a muddy forest road. Another man looks under the bonnet of one of the cars.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,0,0,,,,Goldsmiths College London,192822s,
SPA_15970,,Contemporary to SP > photo_album > 1928 > 192823s.jpg,,"Lina Prokofiev, aged 31, wearing a close-fitting leather hat and a fur coat at the wheel of Serge Prokofiev's 'Ballot' car. France.",Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 >192823s.tiff,,,Goldsmiths College London,192823s,
SPA_15971,,"Contemporary to SP > photo_album > 1928 > 192824s
.jpg",,"Serge Prokofiev, aged 37, wearing a dark jacket and white trousers, standing as a horse is hitched to the front of his 'Ballot' car. France.",Sergei Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192824s.tiff,,,Goldsmiths College London,192824s,
SPA_15972,,Contemporary to SP > photo_album > 1928 > 192825s.jpg,,"[?] and [?] pushing Serge Prokofiev's 'Ballot' car, to which a horse is hitched. France.",Unknown,1928-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192825s.tiff,,,Goldsmiths College London,192825s,
SPA_15973,,Contemporary to SP > photo_album > 1928 > 192826s.jpg,,"A group of people stands by Serge Prokofiev's 'Ballot' car in a field. To the right are two horses, in the background, mountains.",Unknown,1928-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192826s.tiff,,,Goldsmiths College London,192826s,
SPA_15974,,Contemporary to SP > photo_album > 1928 > 192827s.jpg,,"Igor Stravinsky, aged 46, wearing a black beret, light jumper and trousers, standing outdoors on a terrace. France.",Igor Fyodorovich Stravinsky,1928-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192821.tiff,,,Goldsmiths College London,192827s,
SPA_15975,,"Contemporary to SP > photo_album > 1928 > 192828,jpg",,"Serge Lifar, wearing a mackintosh, standing in the street. Behind him a passer-by in a striped sweater. Monte-Carlo. ",Serge Lifar,1928-xx-xx,questionable,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 1928(50).tiff,,,Goldsmiths College London,192828,The date could also be 1929
SPA_15976,,Contemporary to SP > photo_album > 1928 > 192829s.jpg,,Four men wearing walking clothes on a grassy hillside.,Unknown,1928-xx-xx,questionable,Photograph,digital,1,0,,,,Goldsmiths College London,192829s,The date could also be 1929
SPA_15977,,Contemporary to SP > photo_album > 1928 > 192830s.jpg,,"Lina Prokofiev, aged 31 [32?], wearing a  light hat and striped coat, standing with Sviatoslav Prokofiev and Natalia Koussevitsky, outdoors on a terrace. In the foreground is a black and white dog. ",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Natalia Koussevitsky,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192830s,The date could also be 1929
SPA_15978,,Contemporary to SP > photo_album > 1928 > 192831s.jpg,,"Sviatoslav Prokofiev, aged 4 [5?], wearing a costume, standing outdoors on a terrace. ",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192831s,
SPA_15979,,Contemporary to SP > photo_album > 1928 > 192832s.jpg,,"Lina Prokofiev, aged 31, wearing a light dress, holding a dog in her arms, sitting outdoors. Standing next to her is Sviatoslav Prokofiev. In the background a house and mountains.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192832s,
SPA_15980,,Contemporary to SP > photo_album > 1928 > 192833s.jpg,,"Sviatoslav Prokofiev, aged 4, wearing a light top and shorts, sitting at the foot of a tree.",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192833s,
SPA_15981,,Contemporary to SP > photo_album > 1928 > 192834s.jpg,,"Portrait of Sviatoslav Prokofiev, aged 4, wearing a white garment, sitting on a dark, cloth-covered chair.",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192834s,
SPA_15982,,Contemporary to SP > photo_album > 1928 > 192835s.jpg,,"Lina Prokofiev, aged 31, standing with [?] and [?] on a wooden bridge above a waterfall.",Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192835s,
SPA_15983,,Contemporary to SP > photo_album > 1928 > 192836s,,"Serge Prokofiev, aged 37, wearing a grey suit and bowtie, sitting outdoors at a round table under trees with Lina Prokofiev, [?] with Sviatoslav Prokofiev on his lap, and [?].",Sergei Sergeevich Prokofiev; Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192836s,
SPA_15984,,Contemporary to SP > photo_album > 1928 > 192837s.jpg,,"Lina Prokofiev, aged 31, wearing a hat and fur coat, standing by the edge of a lake with a large St Bernard dog.",Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192837s,
SPA_15985,,Contemporary to SP > photo_album > 1928 > 192838s.jpg,,"Serge Prokofiev, aged 37, wearing a dark blazer and white shirt and trousers.",Sergei Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192838s,
SPA_15986,,Contemporary to SP > photo_album > 1928 >192839s.jpg,,"Oleg Prokofiev [?], wearing a knitted woollen garment.",Oleg Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192839s,
SPA_15987,,Contemporary to SP > photo_album > 1928 > 192840s.jpg,,"Lina Prokofiev, aged 31, with [?] and [?] on the deck of a boat.",Lina Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192840s,
SPA_15988,,Contemporary to SP > photo_album > 1928 > 192841s.jpg,,An outdoors photo.,None,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192841s,
SPA_15989,,Contemporary to SP > photo_album > 1928 > 192842s.jpg,,"Sviatoslav Prokofiev, aged 4, wearing a light double-breasted coat. Two photos from an automatic photo booth.",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192842s,
SPA_15990,,Contemporary to SP > photo_album > 1929 > 192900s.jpg,,"Jean Codina, wearing a dark suit, standing next to the Prokofievs' governess, Elsa, who is holding Oleg in her arms. In front of them Sviatoslav covers his face with his hands. In the background is a white house.",Jean Codina; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,questionable,Photograph,digital,1,0,,,,Goldsmiths College London,192900s,The photo could also have been taken in 1930.
SPA_15991,,Contemporary to SP > photo_album > 1929 > 192901.jpg,,"Jean Codina, wearing a dark suit, standing next to the Prokofievs' governess, Elsa, who is holding Oleg in her arms. In front of them Sviatoslav clasps his head with his hands. In the background is a white house.",Jean Codina; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,questionable,Photograph,digital,1,0,,,,Goldsmiths College London,192901,The photo could also have been taken in 1930.
SPA_15992,,Contemporary to SP > photo_album > 1929 > 192902.jpg,,"Jean Codina, wearing a dark suit, outdoors in a garden with Sviatoslav and Oleg Prokofiev standing in front of him, holding hands.",Jean Codina; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,questionable,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192902.tiff,,,Goldsmiths College London,192902,The photo could also have been taken in 1930.
SPA_15993,,Contemporary to SP > photo_album > 1929 > 192903.jpg,,"Postcard of Château de la Flechère, Culoz. ",N/A,1929-xx-xx,approximate,Postcard,digital,1,0,,,,Goldsmiths College London,192903,
SPA_15994,,Contemporary to SP > photo_album > 1929 > 192904.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured jacket and white trousers, sitting with Oleg on his lap. Next to him is sitting Lina, in a light dress, and Sviatoslav in a white top and shorts.",Sergei Sergeevich Prokofiev; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192904,
SPA_15995,,Contemporary to SP > photo_album > 1929 > 192905.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured jacket and white trousers, with Sviatoslav in a white top and shorts standing in front of him. Next to him is sitting Lina, in a light dress, with Oleg on her lap..",Sergei Sergeevich Prokofiev; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192905,
SPA_15996,,Contemporary to SP > photo_album > 1929 > 192906.jpg,,"Lina Prokofiev, aged 32, wearing a light-coloured dress, sitting with Oleg on her lap, and Sviatoslav in a white top and shorts, next to her.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192906,
SPA_15997,,Contemporary to SP > photo_album > 1929 > 192907.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt and trousers, and holding a dark jacket, standing outdoors with Sviatoslav, wearing a white top and shorts.",Sergei Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192907,
SPA_15998,,Contemporary to SP > photo_album > 1929 > 192908.jpg,,Sviatoslav and Oleg Prokofiev sitting under a tree on a striped deck chair.,Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192908,
SPA_15999,,Contemporary to SP > photo_album > 1929 > 192909.jpg,,"Sviatoslav Prokofiev, wearing a white sweater and shorts, standing outdoors with Oleg in a pram.",Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192909,
SPA_16000,,Contemporary to SP > photo_album > 1929 > 192910.jpg,,"Sviatoslav Prokofiev, wearing a white top, standing outdoors behind Oleg in a pram.",Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192910,
SPA_16001,,Contemporary to SP > photo_album > 1929 > 192911.jpg,,"Serge Prokofiev, aged 38, wearing a dark jacket and mid-coloured trousers, sitting on a bench beneath a tree, with Oleg Prokofiev in his arms.",Sergei Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192911,
SPA_16002,,Contemporary to SP > photo_album > 1929 > 192912.jpg,,"Serge Prokofiev, aged 38, wearing a dark jacket and mid-coloured trousers, sitting on a stone wall. Next to him is Igor Stravinsky, and standing around, Lina and Sviatoslav Prokofiev and Fedor Stravinsky. ",Sergei Sergeevich Prokofiev; Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Igor Fyodorovich Stravinsky; Fyodor Ignatievich Stravinsky,1929-xx-xx,approximate,Photograph,digital,1,0,,,SPA_15605,Goldsmiths College London,192912,
SPA_16003,,Contemporary to SP > photo_album > 1929 > 192913.jpg,,"Oleg Prokofiev, aged 1 [?], lying next to a decorative balcony railing.",Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192913,
SPA_16004,,Contemporary to SP > photo_album > 1929 > 192914.jpg,,"Sviatoslav Prokofiev, aged 5, wearing a white garment, sitting in a pedal car in a garden.",Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192914,
SPA_16005,,Contemporary to SP > photo_album > 1929 > 192915.jpg,,"Lina Prokofiev, aged 32, wearing a light-coloured coat with a dark fur collar, and light-coloured hat, standing in the street with Sviatoslav, wearing a dark, double-breasted coat with brass buttons, and Oleg in a pram, and [?], wearing a dark hat and coat.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192915,
SPA_16006,,Contemporary to SP > photo_album > 1929 > 192916.jpg,,"Lina Prokofiev, aged 32, wearing a dark hat and dark fur coat, standing outdoors against an ivy-covered wall, holding Oleg in her arms. Avenue du Bois, Paris.",Lina Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192916,
SPA_16007,,Contemporary to SP > photo_album > 1929 > 192916a.jpg,,"Verso of photo of Lina and Oleg Prokofiev on Avenue du Bois, Paris. With inscription: ""With my tiny one on Avenue du Bois (now Avenue Foche), May 1929""",N/A,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192916a,
SPA_16008,,Contemporary to SP > photo_album > 1929 > 192917.jpg,,"Sviatoslav Prokofiev, aged 5, standing next to Oleg lying in a cot, and placing his hand on his chest.",Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192917,
SPA_16009,,Contemporary to SP > photo_album > 1929 > 192918.jpg,,"Serge Prokofiev, aged 38, wearing a hat and dark jacket, sitting in the driving seat of his 'Ballot' car. Next to him Vladimir Dukelsky studying a map, behind them, Lina Prokofiev leaning from the rear window. Vladimir Sofronitsky leans against the car's front mudguard. France.",Sergei Sergeevich Prokofiev; Lina Prokofiev; Vladimir Alexandrovich Dukelsky; Vladimir Sofronitsky,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192918.tiff,,,Goldsmiths College London,192918,
SPA_16010,,Contemporary to SP > photo_album > 1929 > 192919.jpg,,"[?], standing outdoors by a stone wall, holding Oleg Prokofiev, aged 1, in his arms.",Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192919,
SPA_16011,,Contemporary to SP > photo_album > 1929 > 192920.jpg,,"Portrait of Lina Prokofiev, aged 32, wearing a dark dress, with her arm around Oleg. Sviatoslav, wearing a sailor suit, stands with his hand on his mother's neck.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192920,
SPA_16012,,Contemporary to SP > photo_album > 1929 > 192921.jpg,,"Portrait of Lina Prokofiev, aged 32, wearing a dark dress, with Oleg in the foreground, and Sviatoslav, wearing a sailor suit, behind her.",Lina Prokofiev; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192921,
SPA_16013,,Contemporary to SP > photo_album > 1929 > 192922.jpg,,"Portrait of Sviatoslav Prokofiev, sitting, wearing a sailor suit. With studio name: 'Studio Iris, Paris' [?].",Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192922,
SPA_16014,,Contemporary to SP > photo_album > 1929 > 192923.jpg,,"Portrait of Lina Prokofiev, aged 32, wearing a white silk dress, sitting with one arm bent round her head.",Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192923,
SPA_16015,,Contemporary to SP > photo_album > 1929 > 192924.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt and dark trousers, sitting outdoors at a round table on which are a coffee pot and cups, with Lina and Sviatoslav Prokofiev, [?] Serge Koussevitsky and [?]. Prokofiev holds a small black and white dog on his lap. In the background are mountains.",Sergei Sergeevich Prokofiev; Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Serge Koussevitsky,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192924.tiff,,,Goldsmiths College London,192924,
SPA_16016,,Contemporary to SP > photo_album > 1929 > 192925.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt and dark trousers, sitting outdoors at a round table on which are a coffee pot and cups, with Lina and Sviatoslav Prokofiev, Serge and Natalia Koussevitsky and [?]. Prokofiev holds a small black and white dog on his lap. In the background are mountains.",Sergei Sergeevich Prokofiev; Lina Prokofiev; Sviatoslav Sergeevich Prokofiev; Serge Koussevitsky; Natalia Koussevitsky,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192925,
SPA_16017,,Contemporary to SP > photo_album > 1929 > 192926.jpg,,"Serge Koussevitsky, wearing a loose cap and walking clothes, holding a walking stick, crouching down and holding Sviatoslav Prokofiev, aged 5, in his arms. Behind them is the railing of a terrace and trees.",Serge Koussevitsky; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192926,
SPA_16018,,Contemporary to SP > photo_album > 1929 > 192927.jpg,,"Serge Koussevitsky, wearing a loose cap and walking clothes, holding a walking stick, crouching down and holding Sviatoslav Prokofiev, aged 5, in his arms. Behind them is the railing of a terrace and trees.",Serge Koussevitsky; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192927,
SPA_16019,,Contemporary to SP > photo_album > 1929 > 192928.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured suit and bow tie, standing at an open window with wooden shutters alongside Igor Stravinsky, Ernest Ansermet and Pierre Souvchinsky.",Sergei Sergeevich Prokofiev; Igor Fyodorovich Stravinsky; Ernest Ansermet; Pierre Souvchinsky,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192928.tiff,,,Goldsmiths College London,192928,
SPA_16020,,Contemporary to SP > photo_album > 1929 > 192929.jpg,,"Lina Prokofiev, aged 32, sitting on the sill of an open window with wooden shutters. Igor Stravinsky, holding a cigarette, sits opposite her, and Fyodor and Milena Stravinsky stand between them.",Lina Prokofiev; Igor Fyodorovich Stravinsky; Fyodor Ignatievich Stravinsky; Milena Stravinsky,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192929.tiff,,,Goldsmiths College London,192929,
SPA_16021,,Contemporary to SP > photo_album > 1929 > 192930.jpg,,"Igor Stravinsky, aged 47, wearing a dark jacket and white trousers, sitting on the sill of an open window with wooden shutters.",Igor Fyodorovich Stravinsky,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192930,
SPA_16022,,Contemporary to SP > photo_album > 1929 > 192931.jpg,,"The heads of Serge Prokofiev, aged 38, Igor Stravinsky and Ernest Ansermet, appearing above the sill of an open window.",Sergei Sergeevich Prokofiev; Igor Fyodorovich Stravinsky; Ernest Ansermet,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192955s.tiff,,,Goldsmiths College London,192931,
SPA_16023,,Contemporary to SP > photo_album > 1929 > 192932.jpg,,"Lina Prokofiev, aged 32, wearing a light hat and coat, standing arm-in-arm with Serge Lifar, by a circular lawn in front of a building. Monte-Carlo.",Lina Prokofiev; Serge Lifar,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192932.tiff,,,Goldsmiths College London,192932,
SPA_16024,,Contemporary to SP > photo_album > 1929 > 192933.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured hat and coat, standing next to Serge Diaghilev, wearing a black hat and coat and white scarf, and Serge Lifar, wearing a mid-coloured hat and coat. In the background is a building and the leaves of a palm tree. Monte-Carlo.",Sergei Sergeevich Prokofiev; Sergei Pavlovich Diaghilev; Serge Lifar,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192933,
SPA_16025,,Contemporary to SP > photo_album > 1929 > 192933a.jpg,,"Verso of photo of Serge Prokofiev, Serge Diaghilev and Serge Lifar, Monte-Carlo. With inscriptions: top left: ""S. Prokofieff, [?] des Ballets Chout Pas d'Acier - 1927 Fils Prodigue 1929 aux Ballets Russes de Diaghilev""; top right: [?]; bottom: ""Serge Lifar Serge Diaghilev Serge Prokofieff a Monte-Carlo - Monaco en 1929 Avant la Creation [?] a Paris [?] du Fils Prodigue de Prokofieff par S. Lifar dans la choreographie de Balachine"".",N/A,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192933a,
SPA_16026,,Contemporary to SP > photo_album > 1929 > 192934.jpg,,"Lina Prokofiev, aged 32, wearing a light hat and coat, standing arm-in-arm with Serge Lifar, and next to Georges Rouault, by a circular lawn in front of a building. Monte-Carlo.",Lina Prokofiev; Serge Lifar; Georges Rouault,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192934,
SPA_16027,,Contemporary to SP > photo_album > 1929 > 192935.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured suit and hat, standing next to Georges Rouault, wearing a suit and hat, in a park.",Sergei Sergeevich Prokofiev; Georges Rouault,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192935,
SPA_16028,,Contemporary to SP > photo_album > 1929 > 192936.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured suit and holding a hat, sitting on a low stone wall. Beside him stands Georges Rouault wearing a suit and hat.",Sergei Sergeevich Prokofiev; Georges Rouault,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192936.tiff,,,Goldsmiths College London,192936,
SPA_16029,,Contemporary to SP > photo_album > 1929 > 192937.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt, standing outdoors with Petr Liuboshits, Nina Koshetz, La Argentina, Pavel Kokhansky and Lina Prokofiev. Aix-les-Bains.",Sergei Sergeevich Prokofiev; Lina Prokofiev; Nina Koshetz; Pavel Kokhansky; Petr Liuboshits,1929-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1929 > 192937.tiff,,,Goldsmiths College London,192937,
SPA_16030,,Contemporary to SP > photo_album > 1929 > 192938.jpg,,"Lina Prokofiev, aged 32, wearing a white hat and mid-coloured dress, standing outdoors beside [?].",Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192938,
